time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-11-16T17:38:23.260Z,11.653,43.962,10,4.6,mb,33,80.4,,1.27,us,usp000hpru,2014-11-07T01:42:55.896Z,"80 km ENE of Loyada, Djibouti",earthquake,,,,14,reviewed,us,us
2010-11-16T17:37:23.310Z,11.911,44.042,10,4.6,mb,33,114.5,,1.23,us,usp000hprt,2014-11-07T01:42:55.892Z,"82 km E of Obock, Djibouti",earthquake,,,,12,reviewed,us,us
2010-11-16T15:51:27.090Z,12.03,44,10,4.9,mb,53,38.8,,0.98,us,usp000hprm,2014-11-07T01:42:55.874Z,"77 km E of Obock, Djibouti",earthquake,,0,,23,reviewed,us,us
2010-11-16T02:06:55.290Z,11.945,43.973,10,5.1,mb,47,63,,0.88,us,usp000hpqn,2022-05-02T22:36:29.914Z,"74 km E of Obock, Djibouti",earthquake,,,,24,reviewed,us,us
2010-11-16T02:05:20.980Z,12,43.961,10,4.8,mb,56,62.8,,0.82,us,usp000hpqm,2014-11-07T01:42:55.719Z,"73 km E of Obock, Djibouti",earthquake,,,,23,reviewed,us,us
2010-11-15T23:35:29.250Z,11.89,43.988,10,4.7,mb,47,139.3,,0.99,us,usp000hpqg,2014-11-07T01:42:55.665Z,"76 km E of Obock, Djibouti",earthquake,,,,20,reviewed,us,us
2010-11-15T23:29:29.760Z,11.765,43.833,10,4.6,mb,33,55.3,,1.92,us,usp000hpqf,2014-11-07T01:42:55.660Z,"63 km ESE of Obock, Djibouti",earthquake,,0,,8,reviewed,us,us
2010-11-15T20:44:07.640Z,11.983,43.824,10,4.7,mb,32,62.7,,1.32,us,usp000hpqc,2014-11-07T01:42:55.650Z,"58 km E of Obock, Djibouti",earthquake,,,,10,reviewed,us,us
2010-11-15T19:48:06.810Z,11.873,43.843,10,4.5,mb,21,94.2,,1.23,us,usp000hpqb,2014-11-07T01:42:55.647Z,"61 km E of Obock, Djibouti",earthquake,,,,6,reviewed,us,us
2010-11-15T19:02:44.890Z,11.676,43.952,10,4.3,mb,18,132.4,,1.04,us,usp000hpq7,2014-11-07T01:42:55.635Z,"79 km ESE of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-15T18:37:02.440Z,11.824,43.937,10,4.8,mb,34,141.7,,1.24,us,usp000hpq4,2014-11-07T01:42:55.626Z,"72 km ESE of Obock, Djibouti",earthquake,,,,11,reviewed,us,us
2010-11-15T17:54:05.270Z,11.947,43.941,10,4.3,mb,23,94.5,,1.06,us,usp000hpq2,2014-11-07T01:42:55.597Z,"71 km E of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-15T13:46:26.590Z,11.764,43.88,10,4.4,mb,13,144.1,,0.75,us,usp000hppx,2014-11-07T01:42:55.588Z,"68 km ESE of Obock, Djibouti",earthquake,,0,,1,reviewed,us,us
2010-11-15T13:44:52.890Z,11.757,43.914,10,4.6,mb,28,144.9,,0.76,us,usp000hppw,2014-11-07T01:42:55.585Z,"72 km ESE of Obock, Djibouti",earthquake,,,,7,reviewed,us,us
2010-11-15T13:37:49.840Z,12.014,43.946,10,4.3,mb,30,62.8,,1.13,us,usp000hppv,2014-11-07T01:42:55.582Z,"71 km E of Obock, Djibouti",earthquake,,,,8,reviewed,us,us
2010-11-15T13:27:19.280Z,11.382,43.514,10,4,mb,6,207.3,,1.55,us,usp000hppu,2014-11-07T01:42:55.580Z,"29 km ESE of Loyada, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-15T11:12:19.760Z,11.764,43.468,10,4.6,mb,47,96.7,,1.23,us,usp000hppr,2022-07-19T00:00:49.269Z,"29 km SE of Obock, Djibouti",earthquake,,,,15,reviewed,us,us
2010-11-15T09:23:25.630Z,11.938,43.937,10,4.2,mb,22,94.5,,1.5,us,usp000hpph,2014-11-07T01:42:55.532Z,"70 km E of Obock, Djibouti",earthquake,,,,5,reviewed,us,us
2010-11-15T07:36:06.920Z,11.934,44.001,10,5,mb,77,59.7,,0.97,us,usp000hppc,2014-11-07T01:42:55.516Z,"77 km E of Obock, Djibouti",earthquake,,,,27,reviewed,us,us
2010-11-15T07:13:05.220Z,11.966,43.916,10,4.3,mb,31,94.3,,1.3,us,usp000hppb,2014-11-07T01:42:55.513Z,"68 km E of Obock, Djibouti",earthquake,,,,5,reviewed,us,us
2010-11-15T07:09:07.290Z,11.938,43.881,10,4.6,mb,40,135.2,,0.95,us,usp000hppa,2014-11-07T01:42:55.509Z,"64 km E of Obock, Djibouti",earthquake,,,,5,reviewed,us,us
2010-11-15T05:53:36.590Z,11.464,43.509,10,4,mb,16,200.4,,1.17,us,usp000hpp9,2014-11-07T01:42:55.507Z,"27 km E of Loyada, Djibouti",earthquake,,,,2,reviewed,us,us
2010-11-15T03:44:05.240Z,11.986,43.679,10,4.5,mb,41,198.8,,1.14,us,usp000hpp2,2014-11-07T01:42:55.486Z,"42 km E of Obock, Djibouti",earthquake,,,,19,reviewed,us,us
2010-11-15T03:18:52.070Z,11.834,43.925,10,4.4,mb,30,131.9,,1.23,us,usp000hpp0,2014-11-07T01:42:55.479Z,"70 km ESE of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-15T00:11:16.590Z,11.663,43.938,10,4.4,mb,29,97.7,,0.97,us,usp000hpnm,2014-11-07T01:42:55.387Z,"78 km ENE of Loyada, Djibouti",earthquake,,,,9,reviewed,us,us
2010-11-15T00:07:24.060Z,11.699,43.879,10,4.5,mb,14,69.6,,0.8,us,usp000hpnk,2014-11-07T01:42:55.385Z,"70 km ESE of Obock, Djibouti",earthquake,,,,5,reviewed,us,us
2010-11-15T00:06:06.110Z,11.906,43.818,10,4.6,mb,44,94.1,,1.26,us,usp000hpnj,2022-07-18T23:57:45.667Z,"58 km E of Obock, Djibouti",earthquake,,,,17,reviewed,us,us
2010-11-14T23:25:34.840Z,12.121,44.006,10,5.1,mwc,78,37.1,,0.71,us,usp000hpng,2016-11-10T02:36:14.985Z,"79 km ENE of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T22:22:30.110Z,11.916,43.579,10,5.3,mwc,103,46.9,,1.09,us,usp000hpna,2022-05-02T22:26:30.982Z,"32 km E of Obock, Djibouti",earthquake,,0,,,reviewed,us,gcmt
2010-11-14T22:08:20.350Z,11.997,43.804,10,4.5,mb,34,167.9,,1.02,us,usp000hpn8,2014-11-07T01:42:55.306Z,"56 km E of Obock, Djibouti",earthquake,,0,,13,reviewed,us,us
2010-11-14T21:29:05.520Z,11.815,43.937,4.9,4.8,mb,47,179.5,,0.87,us,usp000hpn6,2014-11-07T01:42:55.295Z,"72 km ESE of Obock, Djibouti",earthquake,,12.9,,9,reviewed,us,us
2010-11-14T21:14:44.770Z,11.758,43.732,6.2,4.9,mb,54,49,,1.15,us,usp000hpn4,2014-11-07T01:42:55.285Z,"53 km ESE of Obock, Djibouti",earthquake,,19.8,,18,reviewed,us,us
2010-11-14T21:01:02.820Z,11.801,44.026,3.9,4.3,mb,39,95,,1.22,us,usp000hpn3,2014-11-07T01:42:55.281Z,"82 km ESE of Obock, Djibouti",earthquake,,22.4,,8,reviewed,us,us
2010-11-14T20:19:46.490Z,11.843,44.082,10,4.9,mb,26,142.6,,1.14,us,usp000hpn1,2014-11-07T01:42:55.276Z,"87 km E of Obock, Djibouti",earthquake,,0,,7,reviewed,us,us
2010-11-14T20:18:03.170Z,11.916,43.618,10,5.1,mwc,66,80.2,,0.93,us,usp000hpn0,2022-05-02T22:26:25.035Z,"36 km E of Obock, Djibouti",earthquake,,0,,,reviewed,us,gcmt
2010-11-14T19:15:44.790Z,11.983,43.916,10,5,mwc,41,59.7,,1.24,us,usp000hpmv,2016-11-10T02:36:12.453Z,"68 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T18:54:28.710Z,12.014,44.017,10,4.7,mb,54,59.7,,1.12,us,usp000hpmt,2014-11-07T01:42:55.232Z,"79 km E of Obock, Djibouti",earthquake,,,,19,reviewed,us,us
2010-11-14T17:39:17.470Z,11.859,43.977,10,5.2,mwc,55,94.7,,1.31,us,usp000hpmr,2016-11-10T02:36:11.469Z,"75 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T17:22:21.520Z,11.776,43.721,10,4.3,mb,16,178.4,,1.41,us,usp000hpmq,2014-11-07T01:42:55.221Z,"51 km ESE of Obock, Djibouti",earthquake,,0,,2,reviewed,us,us
2010-11-14T17:19:13.460Z,11.911,43.592,10,4,mb,20,129.6,,1.3,us,usp000hpmp,2014-11-07T01:42:55.219Z,"33 km E of Obock, Djibouti",earthquake,,0,,4,reviewed,us,us
2010-11-14T17:17:07.770Z,11.874,43.74,10,5.1,mwc,34,60.5,,1.43,us,usp000hpmn,2022-05-02T22:26:23.618Z,"50 km ESE of Obock, Djibouti",earthquake,,0,,,reviewed,us,gcmt
2010-11-14T17:02:47.690Z,11.865,43.716,10,5.5,mwc,88,63,,1.32,us,usp000hpmm,2022-05-02T22:31:44.103Z,"47 km ESE of Obock, Djibouti",earthquake,,0,,,reviewed,us,gcmt
2010-11-14T16:46:14.420Z,11.811,43.939,10,4.2,mb,27,94.7,,1.32,us,usp000hpmk,2014-11-07T01:42:55.193Z,"72 km ESE of Obock, Djibouti",earthquake,,0,,4,reviewed,us,us
2010-11-14T16:33:18.310Z,11.886,43.663,10,5,mwc,42,93.6,,0.87,us,usp000hpmj,2022-05-02T22:26:34.499Z,"41 km ESE of Obock, Djibouti",earthquake,,0,,,reviewed,us,gcmt
2010-11-14T15:58:13.210Z,11.888,43.912,10,4.2,mb,27,138.2,,0.87,us,usp000hpmh,2014-11-07T01:42:55.185Z,"68 km E of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T15:37:00.000Z,11.877,43.773,2.5,4.8,mb,47,59.6,,0.96,us,usp000hpme,2014-11-07T01:42:55.177Z,"53 km E of Obock, Djibouti",earthquake,,24.4,,11,reviewed,us,us
2010-11-14T15:27:13.120Z,11.757,43.709,8.7,4.5,mb,33,92.1,,1.3,us,usp000hpmc,2014-11-07T01:42:55.157Z,"51 km ESE of Obock, Djibouti",earthquake,,43.4,,6,reviewed,us,us
2010-11-14T15:15:06.070Z,12.1,43.754,10,4.8,mb,45,59.7,,1.37,us,usp000hpma,2014-11-07T01:42:55.150Z,"52 km ENE of Obock, Djibouti",earthquake,,0,,9,reviewed,us,us
2010-11-14T15:06:30.610Z,11.906,43.648,11.5,5.2,mwc,91,80.2,,1.13,us,usp000hpm9,2022-05-02T22:26:15.956Z,"39 km E of Obock, Djibouti",earthquake,,4.2,,,reviewed,us,gcmt
2010-11-14T15:05:14.880Z,11.711,43.896,10,4.2,mb,20,184.5,,1.17,us,usp000hpm8,2014-11-07T01:42:55.139Z,"72 km ESE of Obock, Djibouti",earthquake,,,,6,reviewed,us,us
2010-11-14T14:55:25.760Z,12.041,43.797,13,5.4,mwc,83,80.3,,1.29,us,usp000hpm7,2022-05-02T22:36:28.987Z,"55 km E of Obock, Djibouti",earthquake,,4.7,,,reviewed,us,gcmt
2010-11-14T14:46:22.220Z,11.646,43.989,10,4.2,mb,19,151.1,,1.34,us,usp000hpm4,2014-11-07T01:42:55.119Z,"82 km ENE of Loyada, Djibouti",earthquake,,0,,3,reviewed,us,us
2010-11-14T14:41:48.940Z,11.956,43.868,10,4.5,mb,33,134.1,,0.94,us,usp000hpm3,2014-11-07T01:42:55.116Z,"63 km E of Obock, Djibouti",earthquake,,0,,5,reviewed,us,us
2010-11-14T14:33:19.230Z,11.948,43.821,10,5.3,mwc,113,31.2,,1.21,us,usp000hpm2,2022-07-18T23:54:42.239Z,"58 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T14:27:40.560Z,11.784,43.691,10,5.1,mwc,47,140.1,,1.02,us,usp000hpm1,2022-05-02T19:51:22.313Z,"48 km ESE of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T14:04:30.780Z,11.971,43.932,10,5.2,mwc,73,59.7,,1.27,us,usp000hpm0,2016-11-10T02:36:07.944Z,"70 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T13:50:03.550Z,11.927,43.944,10,5.2,mwc,73,92.4,,1.19,us,usp000hpkz,2022-05-02T22:30:37.607Z,"71 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T13:45:24.940Z,11.665,43.954,10,4.2,mb,14,187.4,,0.99,us,usp000hpky,2014-11-07T01:42:55.082Z,"79 km ENE of Loyada, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T13:14:25.500Z,11.733,43.78,10,4.6,mb,17,144.5,,1.14,us,usp000hpkw,2014-11-07T01:42:55.077Z,"59 km ESE of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T13:02:41.040Z,11.674,43.915,10,4.5,mb,20,149.2,,1.22,us,usp000hpku,2014-11-07T01:42:55.073Z,"75 km ESE of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T12:59:36.650Z,11.693,43.662,10,4.1,mb,17,182.9,,1.37,us,usp000hpkt,2014-11-07T01:42:55.071Z,"50 km SE of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T12:57:51.560Z,11.776,43.919,10,4.3,mb,13,147.6,,0.88,us,usp000hpks,2014-11-07T01:42:55.069Z,"71 km ESE of Obock, Djibouti",earthquake,,,,3,reviewed,us,us
2010-11-14T12:56:29.270Z,11.764,43.896,10,4.2,mb,16,144.3,,0.99,us,usp000hpkr,2014-11-07T01:42:55.066Z,"69 km ESE of Obock, Djibouti",earthquake,,,,3,reviewed,us,us
2010-11-14T12:49:56.110Z,11.863,43.764,10,5,mwc,53,94,,0.98,us,usp000hpkq,2022-05-02T22:26:14.417Z,"53 km ESE of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T12:48:31.550Z,11.83,43.885,10,4.2,mb,35,127.8,,1.12,us,usp000hpkp,2014-11-07T01:42:55.047Z,"66 km ESE of Obock, Djibouti",earthquake,,,,6,reviewed,us,us
2010-11-14T12:41:48.570Z,11.96,43.901,10,4.9,mwc,45,59.7,,1.31,us,usp000hpkn,2016-11-10T02:39:51.869Z,"66 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T12:40:51.390Z,11.822,44.012,10,4.2,mb,15,142.8,,1.3,us,usp000hpkm,2014-11-07T01:42:55.041Z,"80 km ESE of Obock, Djibouti",earthquake,,,,3,reviewed,us,us
2010-11-14T12:38:55.290Z,11.73,43.942,10,4.7,mb,40,146.5,,1.14,us,usp000hpkk,2014-11-07T01:42:55.037Z,"75 km ESE of Obock, Djibouti",earthquake,,,,15,reviewed,us,us
2010-11-14T12:17:15.770Z,11.833,43.845,10,4.7,mb,55,139.9,,1.23,us,usp000hpkh,2014-11-07T01:42:55.030Z,"62 km ESE of Obock, Djibouti",earthquake,,,,22,reviewed,us,us
2010-11-14T12:10:14.030Z,11.829,43.877,10,4.5,mb,45,94.4,,1.09,us,usp000hpkg,2014-11-07T01:42:55.025Z,"65 km ESE of Obock, Djibouti",earthquake,,,,14,reviewed,us,us
2010-11-14T12:00:46.990Z,11.81,43.99,10,4.3,mb,31,143,,0.86,us,usp000hpkf,2014-11-07T01:42:55.021Z,"78 km ESE of Obock, Djibouti",earthquake,,,,6,reviewed,us,us
2010-11-14T11:47:42.150Z,11.563,43.803,10,4.1,mb,11,192.5,,1.32,us,usp000hpke,2014-11-07T01:42:55.018Z,"61 km E of Loyada, Djibouti",earthquake,,,,3,reviewed,us,us
2010-11-14T11:45:26.590Z,11.839,43.845,10,4.1,mb,12,176.9,,1.36,us,usp000hpkd,2014-11-07T01:42:55.016Z,"62 km ESE of Obock, Djibouti",earthquake,,,,2,reviewed,us,us
2010-11-14T11:42:56.700Z,11.819,43.918,10,4.4,mb,25,94.6,,1.24,us,usp000hpkc,2014-11-07T01:42:55.013Z,"70 km ESE of Obock, Djibouti",earthquake,,,,6,reviewed,us,us
2010-11-14T11:40:56.550Z,11.815,43.828,10,4.4,mb,24,140.6,,1.01,us,usp000hpkb,2014-11-07T01:42:55.011Z,"61 km ESE of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T11:30:18.190Z,12.098,43.954,10,4.9,mb,61,62.5,,1.23,us,usp000hpka,2014-11-07T01:42:55.005Z,"73 km E of Obock, Djibouti",earthquake,,,,27,reviewed,us,us
2010-11-14T11:27:06.450Z,11.835,44.037,10,4.3,mb,13,142.4,,1.3,us,usp000hpk9,2014-11-07T01:42:55.002Z,"82 km E of Obock, Djibouti",earthquake,,,,3,reviewed,us,us
2010-11-14T11:19:21.460Z,11.814,43.961,10,4.3,mb,14,142.5,,1,us,usp000hpk7,2014-11-07T01:42:54.989Z,"75 km ESE of Obock, Djibouti",earthquake,,,,2,reviewed,us,us
2010-11-14T11:14:12.520Z,11.78,44.022,10,4.5,mb,40,144.8,,0.99,us,usp000hpk6,2014-11-07T01:42:54.985Z,"82 km ESE of Obock, Djibouti",earthquake,,,,13,reviewed,us,us
2010-11-14T11:09:41.880Z,11.89,43.912,10,4.6,mb,18,94.5,,1.18,us,usp000hpk5,2014-11-07T01:42:54.983Z,"68 km E of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T11:06:18.380Z,11.796,43.874,10,4.5,mb,18,142.3,,0.91,us,usp000hpk4,2014-11-07T01:42:54.980Z,"66 km ESE of Obock, Djibouti",earthquake,,,,5,reviewed,us,us
2010-11-14T10:37:47.420Z,11.94,43.974,10,5.2,mwc,79,59.7,,1.09,us,usp000hpk3,2016-11-10T02:39:51.292Z,"74 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T10:37:23.620Z,11.939,44.018,10,4.6,mb,39,80.3,,1.21,us,usp000hpk2,2014-11-07T01:42:54.968Z,"79 km E of Obock, Djibouti",earthquake,,,,13,reviewed,us,us
2010-11-14T10:34:26.550Z,11.85,44.096,10,4.7,mb,43,142.4,,0.96,us,usp000hpk1,2014-11-07T01:42:54.964Z,"88 km E of Obock, Djibouti",earthquake,,,,10,reviewed,us,us
2010-11-14T10:17:09.530Z,11.763,43.926,10,4.1,mb,14,144.6,,1.02,us,usp000hpk0,2014-11-07T01:42:54.962Z,"Djibouti region",earthquake,,,,2,reviewed,us,us
2010-11-14T10:16:45.820Z,11.86,43.982,10,4.5,mb,15,177.9,,1.23,us,usp000hpjz,2014-11-07T01:42:54.960Z,"76 km E of Obock, Djibouti",earthquake,,,,3,reviewed,us,us
2010-11-14T10:14:50.490Z,11.9,44.044,10,4.4,mb,19,139.6,,1.45,us,usp000hpjy,2014-11-07T01:42:54.957Z,"82 km E of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T10:12:56.830Z,11.75,43.945,10,4.6,mb,15,149.3,,0.94,us,usp000hpjx,2014-11-07T01:42:54.956Z,"75 km ESE of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T09:52:36.990Z,11.732,43.917,10,4.2,mb,10,132.1,,1.33,us,usp000hpjw,2014-11-07T01:42:54.954Z,"73 km ESE of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T09:51:22.270Z,11.397,44.014,10,4.3,mb,16,133.3,,1.02,us,usp000hpjv,2014-11-07T01:42:54.951Z,"83 km E of Loyada, Djibouti",earthquake,,,,3,reviewed,us,us
2010-11-14T09:49:23.560Z,11.937,43.844,10,4.5,mb,32,62.9,,1.13,us,usp000hpju,2014-11-07T01:42:54.947Z,"60 km E of Obock, Djibouti",earthquake,,,,7,reviewed,us,us
2010-11-14T09:29:02.020Z,11.809,43.639,10,4.3,mb,16,156.8,,1.16,us,usp000hpjs,2014-11-07T01:42:54.938Z,"42 km ESE of Obock, Djibouti",earthquake,,,,2,reviewed,us,us
2010-11-14T09:23:26.740Z,12.007,43.999,10,4.8,mb,46,94.5,,1.04,us,usp000hpjr,2014-11-07T01:42:54.934Z,"77 km E of Obock, Djibouti",earthquake,,,,9,reviewed,us,us
2010-11-14T09:20:15.580Z,11.895,44.1,10,4.6,mb,16,140.6,,1.13,us,usp000hpjq,2014-11-07T01:42:54.931Z,"88 km E of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-11-14T09:17:51.060Z,11.912,43.989,10,4.9,mb,65,77.4,,0.87,us,usp000hpjp,2014-11-07T01:42:54.925Z,"76 km E of Obock, Djibouti",earthquake,,,,27,reviewed,us,us
2010-11-14T09:05:57.160Z,11.804,44.04,10,4.5,mb,45,155.4,,1.31,us,usp000hpjn,2014-11-07T01:42:54.919Z,"83 km ESE of Obock, Djibouti",earthquake,,,,17,reviewed,us,us
2010-11-14T08:58:43.480Z,11.927,43.82,10,4.2,mb,24,134.5,,1.02,us,usp000hpjk,2014-11-07T01:42:54.912Z,"58 km E of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T08:30:22.160Z,11.931,44.026,10,4.6,mb,47,127.6,,0.78,us,usp000hpjj,2014-11-07T01:42:54.907Z,"80 km E of Obock, Djibouti",earthquake,,0,,9,reviewed,us,us
2010-11-14T08:21:21.670Z,12.023,43.974,10,5.3,mwc,79,59.7,,0.88,us,usp000hpjh,2016-11-10T02:36:05.987Z,"74 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T08:08:39.520Z,11.778,43.99,10,4,mb,18,144.6,,1.18,us,usp000hpjg,2014-11-07T01:42:54.896Z,"79 km ESE of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T07:59:54.520Z,11.905,44.13,10,4,mb,17,192.6,,1.09,us,usp000hpjf,2014-11-07T01:42:54.894Z,"91 km E of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T07:57:17.390Z,11.905,44.061,10,4.5,mb,40,114.6,,0.92,us,usp000hpje,2014-11-07T01:42:54.890Z,"84 km E of Obock, Djibouti",earthquake,,,,5,reviewed,us,us
2010-11-14T07:53:51.330Z,11.515,44.081,10,4.4,mb,20,195.3,,1.02,us,usp000hpjd,2014-11-07T01:42:54.888Z,"90 km E of Loyada, Djibouti",earthquake,,,,2,reviewed,us,us
2010-11-14T07:44:06.420Z,11.872,44.163,10,4,mb,12,241.2,,1.32,us,usp000hpjc,2014-11-07T01:42:54.886Z,"95 km E of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T07:40:45.980Z,11.901,44.103,10,4.1,mb,21,140.3,,0.92,us,usp000hpjb,2014-11-07T01:42:54.884Z,"89 km E of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T07:38:33.140Z,11.931,43.991,10,5.2,mwc,70,77.7,,0.75,us,usp000hpja,2016-11-10T02:36:05.493Z,"76 km E of Obock, Djibouti",earthquake,,0,,,reviewed,us,gcmt
2010-11-14T07:27:33.990Z,11.924,43.972,10,4.9,mb,50,137.5,,1.07,us,usp000hpj9,2014-11-07T01:42:54.873Z,"74 km E of Obock, Djibouti",earthquake,,,,17,reviewed,us,us
2010-11-14T07:08:32.160Z,11.797,43.947,10,5.1,mwc,47,90.8,,0.98,us,usp000hpj8,2016-11-10T02:36:05.012Z,"74 km ESE of Obock, Djibouti",earthquake,,,,,reviewed,us,gcmt
2010-11-14T07:03:34.840Z,11.935,44.075,10,4.7,mb,46,155.3,,0.69,us,usp000hpj7,2014-11-07T01:42:54.864Z,"85 km E of Obock, Djibouti",earthquake,,,,12,reviewed,us,us
2010-11-14T06:58:20.320Z,11.68,44.12,10,4.2,mb,21,150.2,,1.28,us,usp000hpj6,2014-11-07T01:42:54.861Z,"96 km ESE of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T06:54:33.450Z,11.817,44.075,10,4.3,mb,25,143.7,,1.02,us,usp000hpj5,2014-11-07T01:42:54.858Z,"87 km E of Obock, Djibouti",earthquake,,,,3,reviewed,us,us
2010-11-14T06:46:08.360Z,11.9,44.052,10,4,mb,32,114.6,,0.79,us,usp000hpj3,2014-11-07T01:42:54.852Z,"83 km E of Obock, Djibouti",earthquake,,,,1,reviewed,us,us
2010-11-14T06:45:43.730Z,11.911,44.019,10,4,mb,22,138.8,,0.87,us,usp000hpj2,2014-11-07T01:42:54.850Z,"79 km E of Obock, Djibouti",earthquake,,,,2,reviewed,us,us
2010-11-14T06:32:27.980Z,11.984,43.963,10,5.5,mwb,100,59.7,,0.82,us,usp000hpj1,2016-11-10T02:36:04.495Z,"73 km E of Obock, Djibouti",earthquake,,,,,reviewed,us,us
2010-11-14T06:29:25.140Z,11.86,44.02,10,4.6,mb,44,94.9,,1.05,us,usp000hpj0,2014-11-07T01:42:54.826Z,"80 km E of Obock, Djibouti",earthquake,,,,12,reviewed,us,us
2010-11-13T18:26:55.730Z,11.823,43.962,10,4.7,mb,26,94.7,,1.01,us,usp000hph4,2014-11-07T01:42:54.713Z,"75 km ESE of Obock, Djibouti",earthquake,,,,6,reviewed,us,us
2010-10-23T11:08:21.760Z,4.732,36.122,10,5,mwc,65,73.3,,0.96,us,usp000hnes,2022-05-02T22:22:43.700Z,"11 km SSE of Lobuni, Ethiopia",earthquake,,,,,reviewed,us,gcmt
2010-06-27T06:32:03.080Z,12.064,46.493,10,5,mwc,87,60.2,,1.19,us,usp000hekd,2016-11-10T02:29:55.633Z,"168 km SE of Zinjib?r, Yemen",earthquake,,,,,reviewed,us,gcmt
2010-04-11T03:57:57.120Z,11.956,43.652,10,4.4,mb,49,93.5,,0.96,us,usp000hb5r,2014-11-07T01:41:15.095Z,"39 km E of Obock, Djibouti",earthquake,,,,15,reviewed,us,us
2010-04-09T18:02:43.710Z,11.781,43.647,10,4.4,mb,27,69.7,,1.38,us,usp000hb2f,2014-11-07T01:41:14.303Z,"44 km ESE of Obock, Djibouti",earthquake,,,,4,reviewed,us,us
2010-03-02T08:15:34.120Z,11.833,43.602,10,4.4,mb,12,132.9,,1.47,us,usp000h8ge,2014-11-07T01:40:53.423Z,"37 km ESE of Obock, Djibouti",earthquake,,,,3,reviewed,us,us
2010-01-12T04:44:04.680Z,11.697,43.367,10,4.6,mb,38,63.1,,1.03,us,usp000h5zj,2014-11-07T01:40:26.554Z,"26 km ENE of Djibouti, Djibouti",earthquake,,,,8,reviewed,us,us
2010-01-09T20:34:39.910Z,14.185,40.188,10,4.4,mb,29,154.2,,1.02,us,usp000h5wb,2014-11-07T01:40:26.062Z,"79 km E of ?d?grat, Ethiopia",earthquake,,,,8,reviewed,us,us
2009-12-22T03:39:07.720Z,10.224,40.846,10,5,mwc,29,63,,1.13,us,usp000h58q,2016-11-10T02:21:50.419Z,"22 km ENE of Gewan?, Ethiopia",earthquake,,,,,reviewed,us,gcmt
2009-11-07T21:07:13.030Z,12.115,45.924,10,4.3,mb,15,104.1,,1.3,us,usp000h3uh,2014-11-07T01:40:05.142Z,"121 km SE of Aden, Yemen",earthquake,,,,2,reviewed,us,us
2009-11-06T19:27:04.860Z,12.05,45.828,10,4.9,mwc,51,92.5,,1.34,us,usp000h3tj,2016-11-10T02:20:07.557Z,"117 km SE of Aden, Yemen",earthquake,,,,,reviewed,us,gcmt
2009-11-06T16:22:06.180Z,11.931,45.823,10,4.1,mb,27,100.4,,1.16,us,usp000h3td,2014-11-07T01:40:04.917Z,"126 km SE of Aden, Yemen",earthquake,,,,5,reviewed,us,us
2009-11-06T01:26:02.800Z,12.018,44.683,10,4.8,mwc,54,91.4,,1.48,us,usp000h3st,2016-11-10T02:20:03.981Z,"92 km SSW of Aden, Yemen",earthquake,,,,,reviewed,us,gcmt
